assay,model,rho,params,DMS_id,MSA_Neff_L,MSA_Neff_L_category,UniProt_ID,taxon,seq_len,sel,lp,ld,llen,z_llen,cooks_d,leverage,high_influence
DYR_ECOLI_Nguyen_2023,ESM2 (3B),0.529,3000000000.0,DYR_ECOLI_Nguyen_2023,337.1,High,DYR_ECOLI,Prokaryote,159,OrganismalFitness,-0.011587368753069427,1.2196402251294307,-0.14130018692208868,-0.2934802507211757,8.798689108281784e-05,0.012303445996351494,False
DYR_ECOLI_Thompson_2019,ESM2 (3B),0.506,3000000000.0,DYR_ECOLI_Thompson_2019,77.51,Medium,DYR_ECOLI,Prokaryote,159,OrganismalFitness,-0.011587368753069427,0.5812392094973902,-0.14130018692208868,-0.2934802507211757,9.697321344870138e-05,0.011187420274313789,False
ENV_HV1B9_DuenasDecamp_2016,ESM2 (3B),0.048,3000000000.0,ENV_HV1B9_DuenasDecamp_2016,47.92,Medium,ENV_HV1B9,Virus,853,OrganismalFitness,-0.011587368753069427,0.3723982819897136,0.5882517199249828,1.221797833473063,0.0018867925795063997,0.013813397870658148,False
ENV_HV1BR_Haddox_2016,ESM2 (3B),0.069,3000000000.0,ENV_HV1BR_Haddox_2016,43.39,Medium,ENV_HV1BR,Virus,861,OrganismalFitness,-0.011587368753069427,0.32927112273767056,0.592305840211115,1.230218234492659,0.0015808522915256621,0.013706344106994317,False
ENVZ_ECOLI_Ghose_2023,ESM2 (3B),0.154,3000000000.0,ENVZ_ECOLI_Ghose_2023,4595.33,High,ENVZ_ECOLI,Prokaryote,60,Activity,-0.011587368753069427,2.3541981770211122,-0.5645460608588964,-1.1725612194404018,0.0043411499014712595,0.022721893894868853,False
EPHB2_HUMAN_Tsuboyama_2023_1F0M,ESM2 (3B),0.769,3000000000.0,EPHB2_HUMAN_Tsuboyama_2023_1F0M,126.33,High,EPHB2_HUMAN,Human,66,Stability,-0.011587368753069427,0.793387968748386,-0.5231533757006712,-1.0865886819450563,0.000743555979016714,0.00808211239874288,False
ERBB2_HUMAN_Elazar_2016,ESM2 (3B),0.373,3000000000.0,ERBB2_HUMAN_Elazar_2016,0.32,Low,ERBB2_HUMAN,Human,1255,Expression,-0.011587368753069427,-1.8029685490716354,0.7559464145745172,1.5700994323767712,1.051060111577218e-06,0.02526661991376095,False
ESTA_BACSU_Nutschel_2020,ESM2 (3B),0.281,3000000000.0,ESTA_BACSU_Nutschel_2020,313.28,High,ESTA_BACSU,Prokaryote,212,Stability,-0.011587368753069427,1.1878141427315025,-0.016361450313788772,-0.03398270479925426,0.0025338621912853205,0.020489816092706694,False
F7YBW8_MESOW_Ding_2023,ESM2 (3B),0.456,3000000000.0,F7YBW8_MESOW_Ding_2023,176.23,High,F7YBW8_MESOW,Prokaryote,93,OrganismalFitness,-0.011587368753069427,0.9379613138322251,-0.374214362688605,-0.7772426022753441,7.414002371867433e-06,0.014521308800032816,False
F7YBW8_MESOW_Aakre_2015,ESM2 (3B),0.366,3000000000.0,F7YBW8_MESOW_Aakre_2015,176.23,High,F7YBW8_MESOW,Prokaryote,93,OrganismalFitness,-0.011587368753069427,0.9379613138322251,-0.374214362688605,-0.7772426022753441,0.00013315513079313496,0.014521308800032816,False
FECA_ECOLI_Tsuboyama_2023_2D1U,ESM2 (3B),0.48,3000000000.0,FECA_ECOLI_Tsuboyama_2023_2D1U,141.6,High,FECA_ECOLI,Prokaryote,72,Stability,-0.011587368753069427,0.8429447259622087,-0.48536481481127147,-1.0081019044977733,1.1266854349874509e-05,0.01027896270196101,False
FKBP3_HUMAN_Tsuboyama_2023_2KFV,ESM2 (3B),0.265,3000000000.0,FKBP3_HUMAN_Tsuboyama_2023_2KFV,1.85,Medium,FKBP3_HUMAN,Human,69,Stability,-0.011587368753069427,-1.0409467989885277,-0.5038482205052848,-1.0464919070548913,0.0007975321128812884,0.013102287347998813,False
GAL4_YEAST_Kitzman_2015,ESM2 (3B),0.67,3000000000.0,GAL4_YEAST_Kitzman_2015,10.02,Medium,GAL4_YEAST,Eukaryote,881,OrganismalFitness,-0.011587368753069427,-0.3072508058603145,0.6022785971695077,1.2509316339317147,0.0012157107411174806,0.01714084542842896,False
GCN4_YEAST_Staller_2018,ESM2 (3B),0.261,3000000000.0,GCN4_YEAST_Staller_2018,0.66,Low,GCN4_YEAST,Eukaryote,281,Binding,-0.011587368753069427,-1.4885745918496727,0.10600900866253982,0.22018053279816271,9.445113720189947e-05,0.034820758811972906,False
GDIA_HUMAN_Silverstein_2021,ESM2 (3B),0.356,3000000000.0,GDIA_HUMAN_Silverstein_2021,0.8,Low,GDIA_HUMAN,Human,447,OrganismalFitness,-0.011587368753069427,-1.405028540399598,0.30761021188939663,0.6389058930224353,3.237667549130636e-05,0.008487229668597041,False
GFP_AEQVI_Sarkisyan_2016,ESM2 (3B),0.149,3000000000.0,GFP_AEQVI_Sarkisyan_2016,0.06,Low,GFP_AEQVI,Eukaryote,238,Activity,-0.011587368753069427,-2.5299672770078976,0.03387964581397185,0.07036796740623952,0.0013915200614694025,0.025794100703512297,False
GLPA_HUMAN_Elazar_2016,ESM2 (3B),0.38,3000000000.0,GLPA_HUMAN_Elazar_2016,0.51,Low,GLPA_HUMAN,Human,150,Expression,-0.011587368753069427,-1.6005483512936052,-0.16660605218685864,-0.3460404903386648,9.324367008894606e-05,0.028373690727957843,False
GRB2_HUMAN_Faure_2021,ESM2 (3B),0.535,3000000000.0,GRB2_HUMAN_Faure_2021,6.78,Medium,GRB2_HUMAN,Human,217,OrganismalFitness,-0.011587368753069427,-0.4768888335244781,-0.0062375773940104295,-0.012955437762416365,0.00017886002333786021,0.009334961064319929,False
HCP_LAMBD_Tsuboyama_2023_2L6Q,ESM2 (3B),0.588,3000000000.0,HCP_LAMBD_Tsuboyama_2023_2L6Q,30.76,Medium,HCP_LAMBD,Virus,55,Stability,-0.011587368753069427,0.17986780373785205,-0.6023346217482961,-1.2510479968876846,0.002200068910233261,0.01929131133006805,False
HECD1_HUMAN_Tsuboyama_2023_3DKM,ESM2 (3B),0.34,3000000000.0,HECD1_HUMAN_Tsuboyama_2023_3DKM,17.22,Medium,HECD1_HUMAN,Human,72,Stability,-0.011587368753069427,-0.07208538027390543,-0.48536481481127147,-1.0081019044977733,0.0003766323585167956,0.008739305325460326,False
HEM3_HUMAN_Loggerenberg_2023,ESM2 (3B),0.418,3000000000.0,HEM3_HUMAN_Loggerenberg_2023,32.84,Medium,HEM3_HUMAN,Human,361,Activity,-0.011587368753069427,0.20828462105586176,0.21480989066311773,0.4461597818264814,3.5033045688313675e-05,0.010318862721503523,False
HIS7_YEAST_Pokusaeva_2019,ESM2 (3B),0.475,3000000000.0,HIS7_YEAST_Pokusaeva_2019,23.97,Medium,HIS7_YEAST,Eukaryote,220,OrganismalFitness,-0.011587368753069427,0.07154950664211235,-0.00027463042033382123,-0.0005704069213982914,1.2120982186455129e-05,0.014208101066315619,False
HMDH_HUMAN_Jiang_2019,ESM2 (3B),0.374,3000000000.0,HMDH_HUMAN_Jiang_2019,0.58,Low,HMDH_HUMAN,Human,888,OrganismalFitness,-0.011587368753069427,-1.544690533828604,0.6057156545360609,1.258070396304586,2.4165243273278468e-05,0.009281739606427138,False
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,ESM2 (3B),0.309,3000000000.0,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,6.47,Medium,HSP82_YEAST,Eukaryote,709,OrganismalFitness,-0.011587368753069427,-0.4972142467228411,0.5079489239405266,1.055009061196885,0.0005501162834773529,0.015094794679511801,False
HSP82_YEAST_Flynn_2019,ESM2 (3B),0.359,3000000000.0,HSP82_YEAST_Flynn_2019,5.45,Medium,HSP82_YEAST,Eukaryote,709,OrganismalFitness,-0.011587368753069427,-0.571722025114899,0.5079489239405266,1.055009061196885,0.00021754146688119782,0.014968505700972261,False
HSP82_YEAST_Mishra_2016,ESM2 (3B),0.473,3000000000.0,HSP82_YEAST_Mishra_2016,5.45,Medium,HSP82_YEAST,Eukaryote,709,OrganismalFitness,-0.011587368753069427,-0.571722025114899,0.5079489239405266,1.055009061196885,1.2963560650539958e-05,0.014968505700972261,False
HXK4_HUMAN_Gersing_2022_activity,ESM2 (3B),0.508,3000000000.0,HXK4_HUMAN_Gersing_2022_activity,4.99,Medium,HXK4_HUMAN,Human,465,OrganismalFitness,-0.011587368753069427,-0.6100179817681515,0.324755641647414,0.6745169218095363,5.430263077374979e-05,0.007107485006463058,False
HXK4_HUMAN_Gersing_2023_abundance,ESM2 (3B),0.376,3000000000.0,HXK4_HUMAN_Gersing_2023_abundance,5.38,Medium,HXK4_HUMAN,Human,465,Expression,-0.011587368753069427,-0.5773362517251522,0.324755641647414,0.6745169218095363,4.115644822385346e-05,0.019049306083076548,False
I6TAH8_I68A0_Doud_2015,ESM2 (3B),0.013,3000000000.0,I6TAH8_I68A0_Doud_2015,2.15,Medium,I6TAH8_I68A0,Virus,498,OrganismalFitness,-0.011587368753069427,-0.975680067475936,0.3545320315171776,0.7363624335169494,0.0012839771630833224,0.012822311501215258,False
IF1_ECOLI_Kelsic_2016,ESM2 (3B),0.556,3000000000.0,IF1_ECOLI_Kelsic_2016,536.24,High,IF1_ECOLI,Prokaryote,72,OrganismalFitness,-0.011587368753069427,1.4212406789941285,-0.48536481481127147,-1.0081019044977733,0.00030334056570567293,0.017159389522523417,False
ILF3_HUMAN_Tsuboyama_2023_2L33,ESM2 (3B),0.282,3000000000.0,ILF3_HUMAN_Tsuboyama_2023_2L33,309.51,High,ILF3_HUMAN,Human,71,Stability,-0.011587368753069427,1.1825561578697967,-0.49143896252346475,-1.0207178990857697,0.001131844847908414,0.008780888250723394,False
ISDH_STAAW_Tsuboyama_2023_2LHR,ESM2 (3B),0.479,3000000000.0,ISDH_STAAW_Tsuboyama_2023_2LHR,713.67,High,ISDH_STAAW,Prokaryote,55,Stability,-0.011587368753069427,1.545378913644083,-0.6023346217482961,-1.2510479968876846,4.793942483660896e-05,0.010157782839539917,False
KCNE1_HUMAN_Muhammad_2023_expression,ESM2 (3B),0.062,3000000000.0,KCNE1_HUMAN_Muhammad_2023_expression,1.74,Medium,KCNE1_HUMAN,Human,129,Expression,-0.011587368753069427,-1.0675692791089417,-0.2321076009432912,-0.4820870970021274,0.004132936544479114,0.026585245345328235,False
KCNE1_HUMAN_Muhammad_2023_function,ESM2 (3B),0.465,3000000000.0,KCNE1_HUMAN_Muhammad_2023_function,1.74,Medium,KCNE1_HUMAN,Human,129,Activity,-0.011587368753069427,-1.0675692791089417,-0.2321076009432912,-0.4820870970021274,0.0002378754608413142,0.01846861017012445,False
KCNH2_HUMAN_Kozek_2020,ESM2 (3B),0.258,3000000000.0,KCNH2_HUMAN_Kozek_2020,6.29,Medium,KCNH2_HUMAN,Human,1159,Activity,-0.011587368753069427,-0.5094678819462725,0.721386124721056,1.4983177684446287,0.001023438506497646,0.014960330287085686,False
KCNJ2_MOUSE_Coyote-Maestas_2022_function,ESM2 (3B),0.385,3000000000.0,KCNJ2_MOUSE_Coyote-Maestas_2022_function,5.28,Medium,KCNJ2_MOUSE,Eukaryote,428,Activity,-0.011587368753069427,-0.5854846048577291,0.28874645777063224,0.5997259074264492,4.400370931224106e-05,0.014042412059258918,False
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,ESM2 (3B),0.343,3000000000.0,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,5.28,Medium,KCNJ2_MOUSE,Eukaryote,428,Expression,-0.011587368753069427,-0.5854846048577291,0.28874645777063224,0.5997259074264492,0.0002059732593560414,0.02852458744008499,False
KKA2_KLEPN_Melnikov_2014,ESM2 (3B),0.645,3000000000.0,KKA2_KLEPN_Melnikov_2014,298.65,High,KKA2_KLEPN,Prokaryote,264,OrganismalFitness,-0.011587368753069427,1.1670439916915494,0.07890661562729129,0.16388890802123063,0.0006098306949922737,0.012131944460559483,False
LGK_LIPST_Klesmith_2015,ESM2 (3B),0.58,3000000000.0,LGK_LIPST_Klesmith_2015,18.83,Medium,LGK_LIPST,Eukaryote,439,Activity,-0.011587368753069427,-0.03326820737487668,0.2997672089995813,0.6226159892038432,0.0003998810759845744,0.014514604750454874,False
LYAM1_HUMAN_Elazar_2016,ESM2 (3B),0.426,3000000000.0,LYAM1_HUMAN_Elazar_2016,1.09,Medium,LYAM1_HUMAN,Human,372,Expression,-0.011587368753069427,-1.2706920294509179,0.2278456286393573,0.47323498769094224,9.755237825521187e-05,0.020435712651534103,False
MAFG_MOUSE_Tsuboyama_2023_1K1V,ESM2 (3B),0.551,3000000000.0,MAFG_MOUSE_Tsuboyama_2023_1K1V,3.89,Medium,MAFG_MOUSE,Eukaryote,41,Stability,-0.011587368753069427,-0.7181689260658337,-0.7299134545228045,-1.516029018108999,0.00026840116204998235,0.016233652735980257,False
MBD11_ARATH_Tsuboyama_2023_6ACV,ESM2 (3B),0.685,3000000000.0,MBD11_ARATH_Tsuboyama_2023_6ACV,24.91,Medium,MBD11_ARATH,Eukaryote,66,Stability,-0.011587368753069427,0.08825520014496502,-0.5231533757006712,-1.0865886819450563,0.0006547010353924918,0.011379154181044666,False
MET_HUMAN_Estevam_2023,ESM2 (3B),0.596,3000000000.0,MET_HUMAN_Estevam_2023,17.78,Medium,MET_HUMAN,Human,287,Activity,-0.011587368753069427,-0.05818677075734646,0.11518458549145238,0.23923819044829364,0.00039720863178364853,0.010126786335555055,False
MK01_HUMAN_Brenan_2016,ESM2 (3B),0.189,3000000000.0,MK01_HUMAN_Brenan_2016,25.98,Medium,MK01_HUMAN,Human,360,OrganismalFitness,-0.011587368753069427,0.10652061934546775,0.21360518952474727,0.44365761958710664,0.0010381523216913282,0.007806937409847899,False
MLAC_ECOLI_MacRae_2023,ESM2 (3B),0.382,3000000000.0,MLAC_ECOLI_MacRae_2023,37.67,Medium,MLAC_ECOLI,Prokaryote,211,OrganismalFitness,-0.011587368753069427,0.2678770928117262,-0.018414855944847375,-0.0382476248433278,3.5713071672630255e-05,0.010228836380525812,False
MSH2_HUMAN_Jia_2020,ESM2 (3B),0.296,3000000000.0,MSH2_HUMAN_Jia_2020,11.71,Medium,MSH2_HUMAN,Human,934,OrganismalFitness,-0.011587368753069427,-0.23956163231917826,0.6276495649875535,1.3036270914429249,0.0005712174638933017,0.010431292570947532,False
MTH3_HAEAE_RockahShmuel_2015,ESM2 (3B),0.608,3000000000.0,MTH3_HAEAE_RockahShmuel_2015,82.51,Medium,MTH3_HAEAE,Prokaryote,330,OrganismalFitness,-0.011587368753069427,0.6083880597236142,0.17581662863534753,0.3651708421398237,0.0004426019737821998,0.010800407254254461,False
MTHR_HUMAN_Weile_2021,ESM2 (3B),0.276,3000000000.0,MTHR_HUMAN_Weile_2021,0.99,Low,MTHR_HUMAN,Human,656,OrganismalFitness,-0.011587368753069427,-1.3124833327939915,0.4742065281331205,0.9849261618235745,0.00027263115920744656,0.008078267764837055,False
MYO3_YEAST_Tsuboyama_2023_2BTT,ESM2 (3B),0.507,3000000000.0,MYO3_YEAST_Tsuboyama_2023_2BTT,208.4,High,MYO3_YEAST,Eukaryote,61,Stability,-0.011587368753069427,1.0107791872359453,-0.5573674762317729,-1.1576513112365787,2.5087573864338735e-05,0.01132363206110548,False
NCAP_I34A1_Doud_2015,ESM2 (3B),0.031,3000000000.0,NCAP_I34A1_Doud_2015,2.15,Medium,NCAP_I34A1,Virus,498,OrganismalFitness,-0.011587368753069427,-0.975680067475936,0.3545320315171776,0.7363624335169494,0.0010993777863904312,0.012822311501215258,False
NKX31_HUMAN_Tsuboyama_2023_2L9R,ESM2 (3B),0.582,3000000000.0,NKX31_HUMAN_Tsuboyama_2023_2L9R,147.96,High,NKX31_HUMAN,Human,61,Stability,-0.011587368753069427,0.8620257952518151,-0.5573674762317729,-1.1576513112365787,2.673700381422262e-05,0.008149129728384597,False
NPC1_HUMAN_Erwood_2022_HEK293T,ESM2 (3B),0.721,3000000000.0,NPC1_HUMAN_Erwood_2022_HEK293T,0.67,Low,NPC1_HUMAN,Human,1278,Activity,-0.011587368753069427,-1.482043724690715,0.7638335425798415,1.5864809839861043,0.0024941119927519334,0.015282941579275419,False
NPC1_HUMAN_Erwood_2022_RPE1,ESM2 (3B),0.64,3000000000.0,NPC1_HUMAN_Erwood_2022_RPE1,0.67,Low,NPC1_HUMAN,Human,1278,Activity,-0.011587368753069427,-1.482043724690715,0.7638335425798415,1.5864809839861043,0.0013514921524386866,0.015282941579275419,False
NRAM_I33A0_Jiang_2016,ESM2 (3B),0.541,3000000000.0,NRAM_I33A0_Jiang_2016,15.93,Medium,NRAM_I33A0,Virus,453,OrganismalFitness,-0.011587368753069427,-0.10590275159040985,0.3134008907702919,0.6509331233243174,0.001253526781859019,0.011767741450066638,False
NUD15_HUMAN_Suiter_2020,ESM2 (3B),0.583,3000000000.0,NUD15_HUMAN_Suiter_2020,281.51,High,NUD15_HUMAN,Human,164,Expression,-0.011587368753069427,1.1413752993897188,-0.12785346319484203,-0.26555142814271226,0.0005412148862181344,0.02256811147366882,False
NUSA_ECOLI_Tsuboyama_2023_1WCL,ESM2 (3B),0.532,3000000000.0,NUSA_ECOLI_Tsuboyama_2023_1WCL,598.86,High,NUSA_ECOLI,Prokaryote,69,Stability,-0.011587368753069427,1.4692067785805873,-0.5038482205052848,-1.0464919070548913,3.1557527871133306e-08,0.010845209708864323,False
NUSG_MYCTU_Tsuboyama_2023_2MI6,ESM2 (3B),0.525,3000000000.0,NUSG_MYCTU_Tsuboyama_2023_2MI6,320.33,High,NUSG_MYCTU,Prokaryote,55,Stability,-0.011587368753069427,1.197479086340468,-0.6023346217482961,-1.2510479968876846,1.545707231604417e-06,0.009689948469228661,False
OBSCN_HUMAN_Tsuboyama_2023_1V1C,ESM2 (3B),0.786,3000000000.0,OBSCN_HUMAN_Tsuboyama_2023_1V1C,378.54,High,OBSCN_HUMAN,Human,65,Stability,-0.011587368753069427,1.2699932503980857,-0.5297839545996845,-1.1003603831727549,0.0007840413998175777,0.008866075867215144,False
ODP2_GEOSE_Tsuboyama_2023_1W4G,ESM2 (3B),0.089,3000000000.0,ODP2_GEOSE_Tsuboyama_2023_1W4G,397.86,High,ODP2_GEOSE,Prokaryote,44,Stability,-0.011587368753069427,1.291611750904111,-0.6992446347563526,-1.4523299310062783,0.0029493486992232315,0.009518643763345613,False
OPSD_HUMAN_Wan_2019,ESM2 (3B),0.449,3000000000.0,OPSD_HUMAN_Wan_2019,107.19,High,OPSD_HUMAN,Human,348,Expression,-0.011587368753069427,0.7220357435305611,0.19888193270404075,0.4130774399192924,8.830422086514583e-06,0.020844803339406172,False
OTC_HUMAN_Lo_2023,ESM2 (3B),0.51,3000000000.0,OTC_HUMAN_Lo_2023,53.97,Medium,OTC_HUMAN,Human,354,Activity,-0.011587368753069427,0.42403389067367225,0.20630595078324765,0.4284971129905357,2.6725265840385823e-05,0.010801917572663798,False
OTU7A_HUMAN_Tsuboyama_2023_2L2D,ESM2 (3B),0.362,3000000000.0,OTU7A_HUMAN_Tsuboyama_2023_2L2D,12395.25,High,OTU7A_HUMAN,Human,42,Stability,-0.011587368753069427,2.785136763093142,-0.7194480208446394,-1.4942923299511324,0.0018011418278902189,0.015793982659039255,False
OXDA_RHOTO_Vanella_2023_activity,ESM2 (3B),0.39,3000000000.0,OXDA_RHOTO_Vanella_2023_activity,271.28,High,OXDA_RHOTO,Eukaryote,364,Activity,-0.011587368753069427,1.1252992493784886,0.21840407240651594,0.45362489126594446,0.00040443920117541767,0.018165703221929223,False
OXDA_RHOTO_Vanella_2023_expression,ESM2 (3B),0.351,3000000000.0,OXDA_RHOTO_Vanella_2023_expression,271.28,High,OXDA_RHOTO,Eukaryote,364,Expression,-0.011587368753069427,1.1252992493784886,0.21840407240651594,0.45362489126594446,0.0010140608106692659,0.03283319643838761,False
P53_HUMAN_Giacomelli_2018_Null_Etoposide,ESM2 (3B),0.469,3000000000.0,P53_HUMAN_Giacomelli_2018_Null_Etoposide,0.39,Low,P53_HUMAN,Human,393,OrganismalFitness,-0.011587368753069427,-1.7170539203650423,0.2516952391328866,0.5227705885964297,0.00012108114033220593,0.010191654241265787,False
P53_HUMAN_Giacomelli_2018_Null_Nutlin,ESM2 (3B),0.431,3000000000.0,P53_HUMAN_Giacomelli_2018_Null_Nutlin,0.39,Low,P53_HUMAN,Human,393,OrganismalFitness,-0.011587368753069427,-1.7170539203650423,0.2516952391328866,0.5227705885964297,3.577158632425331e-05,0.010191654241265787,False
P53_HUMAN_Giacomelli_2018_WT_Nutlin,ESM2 (3B),0.446,3000000000.0,P53_HUMAN_Giacomelli_2018_WT_Nutlin,0.39,Low,P53_HUMAN,Human,393,OrganismalFitness,-0.011587368753069427,-1.7170539203650423,0.2516952391328866,0.5227705885964297,6.341893508727616e-05,0.010191654241265787,False
P53_HUMAN_Kotler_2018,ESM2 (3B),0.698,3000000000.0,P53_HUMAN_Kotler_2018,0.37,Low,P53_HUMAN,Human,393,OrganismalFitness,-0.011587368753069427,-1.7399168033245465,0.2516952391328866,0.5227705885964297,0.0017343205258025546,0.010304190103953309,False
P84126_THETH_Chan_2017,ESM2 (3B),0.596,3000000000.0,P84126_THETH_Chan_2017,41.7,Medium,P84126_THETH,Prokaryote,254,OrganismalFitness,-0.011587368753069427,0.3120175275822161,0.06213640537739806,0.12905720952178507,0.0004521513060460675,0.009999637939656206,False
PA_I34A1_Wu_2015,ESM2 (3B),0.041,3000000000.0,PA_I34A1_Wu_2015,1.75,Medium,PA_I34A1,Virus,716,OrganismalFitness,-0.011587368753069427,-1.065080478705247,0.5122157110653154,1.0638711708828923,0.0010132502055855994,0.012439489847174311,False
PABP_YEAST_Melamed_2013,ESM2 (3B),0.684,3000000000.0,PABP_YEAST_Melamed_2013,1.42,Medium,PABP_YEAST,Eukaryote,577,OrganismalFitness,-0.011587368753069427,-1.155830183008485,0.41847850191319136,0.8691791450398031,0.0017109404422696952,0.014068680172298885,False
PAI1_HUMAN_Huttinger_2021,ESM2 (3B),0.335,3000000000.0,PAI1_HUMAN_Huttinger_2021,30.34,Medium,PAI1_HUMAN,Human,402,Activity,-0.011587368753069427,0.17389704905917025,0.26152874184192987,0.5431947571936634,0.0002942573315014989,0.010399931955814403,False
PHOT_CHLRE_Chen_2023,ESM2 (3B),0.714,3000000000.0,PHOT_CHLRE_Chen_2023,5215.65,High,PHOT_CHLRE,Eukaryote,118,Activity,-0.011587368753069427,2.4091899126619447,-0.2708153039364145,-0.5624829310538287,0.0013999808557840078,0.02498812706011226,False
PIN1_HUMAN_Tsuboyama_2023_1I6C,ESM2 (3B),0.52,3000000000.0,PIN1_HUMAN_Tsuboyama_2023_1I6C,287.66,High,PIN1_HUMAN,Human,39,Stability,-0.011587368753069427,1.1507609487253414,-0.7516327042160409,-1.5611398632132698,6.996935161696972e-06,0.009299625295169096,False
PITX2_HUMAN_Tsuboyama_2023_2L7M,ESM2 (3B),0.586,3000000000.0,PITX2_HUMAN_Tsuboyama_2023_2L7M,191.76,High,PITX2_HUMAN,Human,52,Stability,-0.011587368753069427,0.9746394936340561,-0.6266939676077408,-1.3016423172913478,3.0886539921419675e-05,0.008401528703801092,False
PKN1_HUMAN_Tsuboyama_2023_1URF,ESM2 (3B),0.236,3000000000.0,PKN1_HUMAN_Tsuboyama_2023_1URF,772.42,High,PKN1_HUMAN,Human,71,Stability,-0.011587368753069427,1.5797349828960159,-0.49143896252346475,-1.0207178990857697,0.001984609248991242,0.010075753050405445,False
POLG_CXB3N_Mattenberger_2021,ESM2 (3B),0.404,3000000000.0,POLG_CXB3N_Mattenberger_2021,1.79,Medium,POLG_CXB3N,Virus,2185,OrganismalFitness,-0.011587368753069427,-1.0552654964116481,0.9967541300639007,2.070256652666832,0.00043908359851141973,0.017901348206904272,False
POLG_DEN26_Suphatrakul_2023,ESM2 (3B),0.275,3000000000.0,POLG_DEN26_Suphatrakul_2023,0.55,Low,POLG_DEN26,Virus,900,OrganismalFitness,-0.011587368753069427,-1.5677558378972976,0.6115451981967848,1.2701783486888432,2.8689206457653815e-05,0.014031008308231615,False
POLG_HCVJF_Qi_2014,ESM2 (3B),0.09,3000000000.0,POLG_HCVJF_Qi_2014,41.97,Medium,POLG_HCVJF,Virus,3033,OrganismalFitness,-0.011587368753069427,0.3148204418199485,1.1391750990681233,2.366064765888641,0.0034716601721683773,0.027512942252956876,False
POLG_PESV_Tsuboyama_2023_2MXD,ESM2 (3B),0.114,3000000000.0,POLG_PESV_Tsuboyama_2023_2MXD,262.74,High,POLG_PESV,Virus,53,Stability,-0.011587368753069427,1.1114076681842278,-0.6184214416417511,-1.2844602947655406,0.0020705537347506233,0.017505179907999695,False
PPARG_HUMAN_Majithia_2016,ESM2 (3B),0.736,3000000000.0,PPARG_HUMAN_Majithia_2016,6.24,Medium,PPARG_HUMAN,Human,505,Activity,-0.011587368753069427,-0.5129339377091174,0.3605940668761214,0.7489532707676065,0.001548771725977246,0.010108069272818118,False
PPM1D_HUMAN_Miller_2022,ESM2 (3B),0.628,3000000000.0,PPM1D_HUMAN_Miller_2022,0.56,Low,PPM1D_HUMAN,Human,605,OrganismalFitness,-0.011587368753069427,-1.559930500385341,0.43905806340992903,0.9119228596756842,0.0007453646361198585,0.008633508804971792,False
PR40A_HUMAN_Tsuboyama_2023_1UZC,ESM2 (3B),0.74,3000000000.0,PR40A_HUMAN_Tsuboyama_2023_1UZC,56.72,Medium,PR40A_HUMAN,Human,63,Stability,-0.011587368753069427,0.4456176947834687,-0.5433567617889583,-1.1285510808899109,0.0006721925160180282,0.00810822437995862,False
PRKN_HUMAN_Clausen_2023,ESM2 (3B),0.658,3000000000.0,PRKN_HUMAN_Clausen_2023,0.37,Low,PRKN_HUMAN,Human,465,Expression,-0.011587368753069427,-1.7399168033245465,0.324755641647414,0.6745169218095363,0.0034963680638631697,0.022021583450758563,False
PSAE_PICP2_Tsuboyama_2023_1PSE,ESM2 (3B),0.627,3000000000.0,PSAE_PICP2_Tsuboyama_2023_1PSE,1.85,Medium,PSAE_PICP2,Prokaryote,68,Stability,-0.011587368753069427,-1.0409467989885277,-0.5101883985363036,-1.0596604461679093,0.0013359129844053685,0.017354555719990106,False
PTEN_HUMAN_Matreyek_2021,ESM2 (3B),0.265,3000000000.0,PTEN_HUMAN_Matreyek_2021,3.72,Medium,PTEN_HUMAN,Human,403,Expression,-0.011587368753069427,-0.7375755875096439,0.2626077348985696,0.5454358239585901,0.000609142988578099,0.01904443252255393,False
PTEN_HUMAN_Mighell_2018,ESM2 (3B),0.308,3000000000.0,PTEN_HUMAN_Mighell_2018,3.72,Medium,PTEN_HUMAN,Human,403,Activity,-0.011587368753069427,-0.7375755875096439,0.2626077348985696,0.5454358239585901,0.00022227995867794031,0.010109305815174875,False
Q2N0S5_9HIV1_Haddox_2018,ESM2 (3B),0.093,3000000000.0,Q2N0S5_9HIV1_Haddox_2018,42.86,Medium,Q2N0S5_9HIV1,Virus,860,OrganismalFitness,-0.011587368753069427,0.32393363931426844,0.5918011400010279,1.229169973004675,0.0012954110463752695,0.013681247552235307,False
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,ESM2 (3B),0.287,3000000000.0,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,13.24,Medium,Q53Z42_HUMAN,Human,365,Binding,-0.011587368753069427,-0.1862305422878603,0.21959555321393465,0.45609959490015495,0.00032961957761357846,0.027938363060470088,False
Q53Z42_HUMAN_McShan_2019_expression,ESM2 (3B),0.55,3000000000.0,Q53Z42_HUMAN_McShan_2019_expression,13.24,Medium,Q53Z42_HUMAN,Human,365,Expression,-0.011587368753069427,-0.1862305422878603,0.21959555321393465,0.45609959490015495,0.0005246421756838907,0.018818874015792426,False
